	F1norm_rprr	datasetname	k	knn	knownmodules	method	precision	recall	recovery	relevance	runningtime
173	5.620100606944824	ecoli_colombos	250.0	50	minimal	spectral_knn	0.04686511992704107	0.14358257198876245	0.2996448820776427	0.330777402066808	141.42553400993347
174	7.402570290994617	ecoli_colombos	250.0	70	strict	spectral_knn	0.1894754015785346	0.21761624515316155	0.49250894354462704	0.4067714833035254	143.37154698371887
175	5.766434879127901	ecoli_colombos	250.0	70	interconnected	spectral_knn	0.07282381085643862	0.12018527154307936	0.3027296746306498	0.3145311298836665	143.37154698371887
176	5.385315956257791	ecoli_colombos	250.0	70	minimal	spectral_knn	0.04433250550457689	0.1362012930173614	0.28934388145508655	0.3195228996941522	143.37154698371887
177	7.955150962719352	ecoli_colombos	250.0	100	strict	spectral_knn	0.20597388146742102	0.23395179241000516	0.5044111428746614	0.4542241937551832	98.14991307258606
178	5.49454979988187	ecoli_colombos	250.0	100	interconnected	spectral_knn	0.07553710250536191	0.11923791286993782	0.2713119986112886	0.30562869614361465	98.14991307258606
179	5.614628293226738	ecoli_colombos	250.0	100	minimal	spectral_knn	0.0478607210068541	0.14402940827029265	0.2845559299318302	0.3420724997229238	98.14991307258606
180	9.718481200937488	ecoli_colombos	275.0	10	strict	spectral_knn	0.26366140160335305	0.310587584805549	0.6056584286270613	0.5463001994943562	142.07492208480835
181	6.37814917286502	ecoli_colombos	275.0	10	interconnected	spectral_knn	0.09082153626383024	0.15024592334427248	0.3146492119574023	0.34323279854995997	142.07492208480835
182	6.6885000125171015	ecoli_colombos	275.0	10	minimal	spectral_knn	0.06285825776530296	0.1789958576786118	0.33996439302032255	0.3661932108588808	142.07492208480835
183	8.717038108341908	ecoli_colombos	275.0	20	strict	spectral_knn	0.23368046287855618	0.2759892043281614	0.576978020088212	0.4677174669835046	143.5940341949463
184	6.206770357230782	ecoli_colombos	275.0	20	interconnected	spectral_knn	0.0855654767546647	0.14094366535141792	0.3251005422729926	0.3205198620130026	143.5940341949463
185	6.347323691766589	ecoli_colombos	275.0	20	minimal	spectral_knn	0.056011121295861804	0.16016653867802297	0.34943397397662623	0.3439119898350675	143.5940341949463
186	7.757009674295592	ecoli_colombos	275.0	30	strict	spectral_knn	0.19700467833868096	0.22844795561293096	0.5307000086881717	0.4174422166255436	143.8707082271576
187	5.560021214733284	ecoli_colombos	275.0	30	interconnected	spectral_knn	0.0728302383313207	0.11940916910338488	0.29340985157975585	0.2947407310555451	143.8707082271576
188	6.076390527998237	ecoli_colombos	275.0	30	minimal	spectral_knn	0.053756058925928094	0.15399129133003098	0.3197925819034656	0.34355853681208137	143.8707082271576
189	7.84507864940404	ecoli_colombos	275.0	50	strict	spectral_knn	0.18761782627088974	0.22511046050785108	0.5452192726416206	0.42637361460422973	146.99558186531067
190	5.753566970278889	ecoli_colombos	275.0	50	interconnected	spectral_knn	0.0733941460494465	0.11812111249392239	0.30693050505486125	0.30863489492701474	146.99558186531067
191	5.998921821111173	ecoli_colombos	275.0	50	minimal	spectral_knn	0.05149611407363889	0.15027966392784553	0.31363098935481243	0.35288903042768327	146.99558186531067
192	7.301595209495663	ecoli_colombos	275.0	70	strict	spectral_knn	0.17763774790890335	0.20391356766897728	0.4911554886952928	0.4081036091617757	154.26280403137207
193	5.442307026464202	ecoli_colombos	275.0	70	interconnected	spectral_knn	0.06557128945667007	0.11260797937252195	0.2974511007549429	0.2916319070835388	154.26280403137207
194	5.251885138175748	ecoli_colombos	275.0	70	minimal	spectral_knn	0.039605455750293166	0.1393058468077858	0.29700689337549063	0.3192339624084561	154.26280403137207
195	5.883461973716074	ecoli_colombos	275.0	100	strict	spectral_knn	0.13832168057333066	0.15728678645631886	0.3987712063151143	0.3337049103786438	114.77355694770813
196	4.700239543936275	ecoli_colombos	275.0	100	interconnected	spectral_knn	0.05727923349234157	0.095564559153634	0.2569747130947637	0.25167203328960097	114.77355694770813
197	4.728718088496445	ecoli_colombos	275.0	100	minimal	spectral_knn	0.033249609561571455	0.1274270010920776	0.2779485807793522	0.2987631602424507	114.77355694770813
198	9.285148797086087	ecoli_colombos	300.0	10	strict	spectral_knn	0.2471443760133135	0.29461873619785967	0.5844287462313446	0.5206679618460479	147.9585440158844
199	6.469632296362373	ecoli_colombos	300.0	10	interconnected	spectral_knn	0.09262684592213968	0.14725434392571307	0.33052510721902906	0.3375427327037463	147.9585440158844
200	6.7617142058454185	ecoli_colombos	300.0	10	minimal	spectral_knn	0.06413551859930865	0.17317860578873612	0.34931679604169946	0.36587795661166006	147.9585440158844
201	8.158869555201038	ecoli_colombos	300.0	20	strict	spectral_knn	0.20873897808481853	0.24666444898136866	0.5586489185766593	0.4354223259016395	155.95029711723328
202	5.827391994571512	ecoli_colombos	300.0	20	interconnected	spectral_knn	0.07583014266671441	0.12525695533778064	0.32481964441753813	0.2939395625188517	155.95029711723328
203	5.95043925092321	ecoli_colombos	300.0	20	minimal	spectral_knn	0.051384534336786136	0.14543921110907818	0.3215756784619028	0.3385194860796111	155.95029711723328
204	8.721223003689866	ecoli_colombos	300.0	30	strict	spectral_knn	0.22576411020675163	0.26731034711625307	0.5888143880784311	0.4678110065252254	152.14089393615723
205	5.950417231557812	ecoli_colombos	300.0	30	interconnected	spectral_knn	0.07723325454247154	0.12833361291069714	0.3260494814893004	0.3049667036063645	152.14089393615723
206	6.194223157282543	ecoli_colombos	300.0	30	minimal	spectral_knn	0.054857938633658926	0.15864225990637962	0.3306076680468817	0.34358280585063794	152.14089393615723
207	8.026046683149326	ecoli_colombos	300.0	50	strict	spectral_knn	0.19331406645114582	0.22690733018424572	0.5432881314941508	0.44620649434591253	151.557275056839
208	5.739959984892945	ecoli_colombos	300.0	50	interconnected	spectral_knn	0.07498079219410357	0.11958834498013321	0.3045650943443989	0.3053132026702764	151.557275056839
209	6.007903640310278	ecoli_colombos	300.0	50	minimal	spectral_knn	0.05268545071389546	0.14920335383747413	0.31838367169599907	0.3421607409389782	151.557275056839
210	8.136504639406658	ecoli_colombos	300.0	70	strict	spectral_knn	0.2132012916952213	0.24455188601335026	0.5190244041263213	0.4582643987731729	159.4690580368042
211	6.166622420366925	ecoli_colombos	300.0	70	interconnected	spectral_knn	0.08731034532392995	0.1343370218028154	0.2998740136569343	0.3445406631294539	159.4690580368042
212	5.960339415237803	ecoli_colombos	300.0	70	minimal	spectral_knn	0.05496436114905289	0.15303055297055587	0.31124403665775086	0.3262422170787217	159.4690580368042
213	6.106115267975623	ecoli_colombos	300.0	100	strict	spectral_knn	0.14118483421241768	0.16490891833192392	0.413488400872787	0.3474111163317441	118.57974886894226
214	5.445816031388168	ecoli_colombos	300.0	100	interconnected	spectral_knn	0.07160693596991351	0.10847795606075382	0.28656717779837537	0.29484381692763	118.57974886894226
215	5.235756439158555	ecoli_colombos	300.0	100	minimal	spectral_knn	0.047580594485028146	0.1253733914655332	0.2748690414726452	0.2951634862542147	118.57974886894226
216	5.106859298666048	ecoli_dream5	25.0	10	strict	spectral_knn	0.14782824192064833	0.12289116066803286	0.42974334690975297	0.22845033093635944	26.18686294555664
217	4.7375829920344925	ecoli_dream5	25.0	10	interconnected	spectral_knn	0.08771789298873107	0.08062167629648467	0.3057878947087057	0.18237062445757174	26.18686294555664
218	4.4975383616835645	ecoli_dream5	25.0	10	minimal	spectral_knn	0.05523843188502237	0.08819519434258531	0.2897663532082346	0.17287065077787453	26.18686294555664
219	4.161711510713269	ecoli_dream5	25.0	20	strict	spectral_knn	0.11604225816430085	0.09138574078520718	0.3191170394798911	0.20209636709041057	29.64426612854004
220	4.1427604394039275	ecoli_dream5	25.0	20	interconnected	spectral_knn	0.07174574932540802	0.06689480490542142	0.252586930703219	0.16983093231963473	29.64426612854004
221	4.202526947270106	ecoli_dream5	25.0	20	minimal	spectral_knn	0.04778065574185826	0.08552556697036953	0.26859858406258386	0.16649055028823215	29.64426612854004
222	4.164501965206202	ecoli_dream5	25.0	30	strict	spectral_knn	0.1208437871702036	0.09276565139451673	0.31475347194066167	0.20179488665765477	31.0624680519104
223	4.206015277904055	ecoli_dream5	25.0	30	interconnected	spectral_knn	0.07276695172617711	0.0678233111979776	0.2546081308705408	0.17336438466572443	31.0624680519104
224	3.7574992055254253	ecoli_dream5	25.0	30	minimal	spectral_knn	0.04522746185944982	0.07716929271384593	0.23749985698790144	0.14560228875271541	31.0624680519104
225	3.799223185781333	ecoli_dream5	25.0	50	strict	spectral_knn	0.10833576650100155	0.08007443251975745	0.27536644473879696	0.19274344697979034	30.281466960906982
226	4.033121682051569	ecoli_dream5	25.0	50	interconnected	spectral_knn	0.07133771869517706	0.06382758946060037	0.23499445545705355	0.17069860686313715	30.281466960906982
227	3.754658275916618	ecoli_dream5	25.0	50	minimal	spectral_knn	0.048106970094482	0.07641202366626516	0.22778164014452465	0.1456267351350721	30.281466960906982
228	3.5261291543329163	ecoli_dream5	25.0	70	strict	spectral_knn	0.10355985012168797	0.0721660200972249	0.24746285401109405	0.1835115230654091	28.72317099571228
229	3.633718484357538	ecoli_dream5	25.0	70	interconnected	spectral_knn	0.06391415174150271	0.05487635636707127	0.21010924917922535	0.15684627471476628	28.72317099571228
230	3.35416386851025	ecoli_dream5	25.0	70	minimal	spectral_knn	0.040590447613439204	0.06446113740841848	0.19973959578392922	0.1372705429313857	28.72317099571228
231	3.4738674444911366	ecoli_dream5	25.0	100	strict	spectral_knn	0.10370117447658826	0.0689206835098835	0.24445430736092685	0.18149672318246932	24.915344953536987
232	3.3951817270535667	ecoli_dream5	25.0	100	interconnected	spectral_knn	0.059445358113250496	0.04659553922097249	0.19478136543663385	0.15188364696524173	24.915344953536987
233	3.1372058510953535	ecoli_dream5	25.0	100	minimal	spectral_knn	0.03619261864852241	0.056843106437286996	0.18689237671423048	0.13383611845839816	24.915344953536987
234	6.447601143808778	ecoli_dream5	50.0	10	strict	spectral_knn	0.179553470029771	0.1657027861844875	0.4282605689312899	0.3335237097025263	28.320221185684204
235	5.8879793902532125	ecoli_dream5	50.0	10	interconnected	spectral_knn	0.10349707928215907	0.10947559661085647	0.2942003484092415	0.27179049015239737	28.320221185684204
236	5.269568138371227	ecoli_dream5	50.0	10	minimal	spectral_knn	0.06319307347363971	0.10616441485012061	0.27842948444133536	0.23385928572804365	28.320221185684204
237	6.1229860799270845	ecoli_dream5	50.0	20	strict	spectral_knn	0.18169054586814268	0.1607990950871245	0.3767309234350288	0.33128061722587276	29.92675495147705
238	5.277332421089163	ecoli_dream5	50.0	20	interconnected	spectral_knn	0.09108162714695206	0.09829734114511839	0.2546003965999288	0.2530385597958583	29.92675495147705
239	4.6926995880319815	ecoli_dream5	50.0	20	minimal	spectral_knn	0.05128936764488017	0.10002019941592213	0.24126875817241553	0.22072267925638192	29.92675495147705
240	5.582823138220883	ecoli_dream5	50.0	30	strict	spectral_knn	0.1707736913389514	0.14952442368717014	0.3285050631849121	0.3111646767511045	29.182940006256104
241	4.925111027226218	ecoli_dream5	50.0	30	interconnected	spectral_knn	0.08254672792366127	0.09130967244454107	0.23234156896580196	0.24390734018337717	29.182940006256104
242	4.316092068256732	ecoli_dream5	50.0	30	minimal	spectral_knn	0.044709439869221254	0.09285677798979743	0.21976136132386712	0.2112526001605421	29.182940006256104
243	5.198942149877741	ecoli_dream5	50.0	50	strict	spectral_knn	0.1526949007658153	0.1269532836843074	0.3194359547047174	0.28734691109922805	29.997164011001587
244	4.729512643673465	ecoli_dream5	50.0	50	interconnected	spectral_knn	0.08058347450546698	0.08697337478163653	0.22572659243610974	0.23081942732798263	29.997164011001587
245	4.089659271163085	ecoli_dream5	50.0	50	minimal	spectral_knn	0.04408063066984323	0.09010469539390256	0.20325195595982004	0.1982879485396212	29.997164011001587
246	5.168148234662177	ecoli_dream5	50.0	70	strict	spectral_knn	0.15453003442242388	0.13352554850895398	0.3128056811654002	0.2844043980136063	33.441205978393555
247	4.738588397682526	ecoli_dream5	50.0	70	interconnected	spectral_knn	0.08056534714711648	0.08508369505333375	0.22485434135328505	0.23426691836743072	33.441205978393555
248	4.037480154129003	ecoli_dream5	50.0	70	minimal	spectral_knn	0.04287729670382184	0.08475353508937304	0.20337879477525495	0.19802786685474766	33.441205978393555
249	4.463143115743456	ecoli_dream5	50.0	100	strict	spectral_knn	0.1281985638857196	0.10156353517162761	0.27826771674924167	0.24933634861678722	34.275628089904785
250	4.15160794096986	ecoli_dream5	50.0	100	interconnected	spectral_knn	0.06860592415971299	0.07265352757665125	0.20015651268016935	0.20500631352370832	34.275628089904785
251	3.6517290328247736	ecoli_dream5	50.0	100	minimal	spectral_knn	0.03688289278657966	0.07905529249370763	0.1831588662862781	0.1841480396184529	34.275628089904785
252	7.899234875369095	ecoli_dream5	75.0	10	strict	spectral_knn	0.21994945589287165	0.22059741059121052	0.48127671164027547	0.4309761791044083	31.878108024597168
253	6.836133003797922	ecoli_dream5	75.0	10	interconnected	spectral_knn	0.11374587521599105	0.1381502792900077	0.3263404696778197	0.3280862497539646	31.878108024597168
254	6.005869508759351	ecoli_dream5	75.0	10	minimal	spectral_knn	0.06602543501542965	0.13573797912720212	0.2929499644305496	0.29075853272906094	31.878108024597168
255	6.651869809226503	ecoli_dream5	75.0	20	strict	spectral_knn	0.19311969335115267	0.19034619830381636	0.40520985123981773	0.35777689921973266	35.26960301399231
256	6.177140421969299	ecoli_dream5	75.0	20	interconnected	spectral_knn	0.10293260744690272	0.12888963557433783	0.2923091580527188	0.29678681731911366	35.26960301399231
257	5.003314179848043	ecoli_dream5	75.0	20	minimal	spectral_knn	0.05461817761886102	0.11661259683106602	0.24096036365866438	0.2441781932633908	35.26960301399231
258	7.119950913442034	ecoli_dream5	75.0	30	strict	spectral_knn	0.21392405979838996	0.2052597057932558	0.4153611513970759	0.3949049690173498	39.33812618255615
259	5.8343740679503435	ecoli_dream5	75.0	30	interconnected	spectral_knn	0.10063540646493765	0.11937807451091333	0.2663058027233861	0.289635592136001	39.33812618255615
260	5.13224474928087	ecoli_dream5	75.0	30	minimal	spectral_knn	0.057514810845760746	0.1185227214857759	0.23822238879724286	0.25678503594553587	39.33812618255615
261	6.019728629554288	ecoli_dream5	75.0	50	strict	spectral_knn	0.1760855052920305	0.16573080252794845	0.3547249155792888	0.3360901196921546	31.657843828201294
262	5.342273179369175	ecoli_dream5	75.0	50	interconnected	spectral_knn	0.08924902355720604	0.10853951557467896	0.24497135176067591	0.2667645696110254	31.657843828201294
263	4.47177998891096	ecoli_dream5	75.0	50	minimal	spectral_knn	0.048505753954165495	0.10432415840078206	0.20119554536689377	0.23591159816198004	31.657843828201294
264	6.073178297284404	ecoli_dream5	75.0	70	strict	spectral_knn	0.17370059889741893	0.16372705403248342	0.3599059771416848	0.3406159162406856	36.42117691040039
265	5.044513032164126	ecoli_dream5	75.0	70	interconnected	spectral_knn	0.08218200521467765	0.10157333982280427	0.2303694586376835	0.2555018590993179	36.42117691040039
266	4.1727579072770045	ecoli_dream5	75.0	70	minimal	spectral_knn	0.042238549664892114	0.09249021711022049	0.19703918831856765	0.22228016762238395	36.42117691040039
267	5.387050935524011	ecoli_dream5	75.0	100	strict	spectral_knn	0.14990002966355043	0.13595478669532796	0.3242112746439456	0.3045554583061911	36.08263111114502
268	4.505035203516652	ecoli_dream5	75.0	100	interconnected	spectral_knn	0.06937598552423271	0.08411928286999805	0.2122044095761022	0.2288968685716124	36.08263111114502
269	3.837649302122414	ecoli_dream5	75.0	100	minimal	spectral_knn	0.034582076072883466	0.08741078609959105	0.1904771082929629	0.2099874799040241	36.08263111114502
270	8.015030781162418	ecoli_dream5	100.0	10	strict	spectral_knn	0.21944019135596102	0.2345210764104538	0.47264217230015354	0.4477481424706514	40.534111976623535
271	6.726498548959634	ecoli_dream5	100.0	10	interconnected	spectral_knn	0.10780762729188464	0.14245658422239144	0.3071338215592832	0.338341465291966	40.534111976623535
272	5.926299426648295	ecoli_dream5	100.0	10	minimal	spectral_knn	0.06325933972538376	0.1409208978606628	0.2792152984469702	0.2984054033463821	40.534111976623535
273	7.171472277013489	ecoli_dream5	100.0	20	strict	spectral_knn	0.19811821321243736	0.2122157671660653	0.4204340728236524	0.4010326022170994	38.62589383125305
274	6.724019376484355	ecoli_dream5	100.0	20	interconnected	spectral_knn	0.10954946624089659	0.14573973776953747	0.3012968335245196	0.3418385398603826	38.62589383125305
275	5.508416554032002	ecoli_dream5	100.0	20	minimal	spectral_knn	0.05912865281236883	0.1354233663433365	0.25374717776984806	0.2804509914226223	38.62589383125305
276	6.578120280875968	ecoli_dream5	100.0	30	strict	spectral_knn	0.19446684031212055	0.19411967349034898	0.37614394691538544	0.37138642562796986	44.32426905632019
277	6.123991751392048	ecoli_dream5	100.0	30	interconnected	spectral_knn	0.10121787698194679	0.13232539138309501	0.2710925031045589	0.3145521687951143	44.32426905632019
278	5.054185701996161	ecoli_dream5	100.0	30	minimal	spectral_knn	0.0528852224934224	0.12446119350046685	0.2269960519336852	0.26942030651983945	44.32426905632019
279	6.781074442716626	ecoli_dream5	100.0	50	strict	spectral_knn	0.19451395676977262	0.19786966692890498	0.3991163827043049	0.3757275942761751	36.54522109031677
280	5.456829663824205	ecoli_dream5	100.0	50	interconnected	spectral_knn	0.08884320161888457	0.11495410549297726	0.24196559680602137	0.28273283666550275	36.54522109031677
281	4.462913224870377	ecoli_dream5	100.0	50	minimal	spectral_knn	0.046644858744086796	0.10389409781497129	0.20326314531495324	0.2383140936457266	36.54522109031677
282	5.753029560886496	ecoli_dream5	100.0	70	strict	spectral_knn	0.1632336963273832	0.16542910273635644	0.3239860839691026	0.33485981526797537	46.770463943481445
283	5.146618709614499	ecoli_dream5	100.0	70	interconnected	spectral_knn	0.08157004078445644	0.10308859836161091	0.22976384524911114	0.27018957856165166	46.770463943481445
284	4.19368590702444	ecoli_dream5	100.0	70	minimal	spectral_knn	0.040927470902887904	0.0976525343674619	0.19253867635178368	0.23349828206933765	46.770463943481445
285	6.5596896180289725	ecoli_dream5	100.0	100	strict	spectral_knn	0.1849496947834938	0.19155572114702465	0.37719849655068666	0.37309810740781785	50.96681213378906
286	5.29213710794178	ecoli_dream5	100.0	100	interconnected	spectral_knn	0.08591299975343927	0.1074245212956324	0.23472866923406263	0.2768818657242732	50.96681213378906
287	4.4244219513554475	ecoli_dream5	100.0	100	minimal	spectral_knn	0.04300125679011296	0.10886566593436968	0.20289065745953563	0.24316450631590975	50.96681213378906
288	9.036992083258562	ecoli_dream5	125.0	10	strict	spectral_knn	0.24843597823416888	0.27528214683884783	0.5276687829845313	0.5047633348179674	65.39541888237
289	7.23388167871511	ecoli_dream5	125.0	10	interconnected	spectral_knn	0.11408011427217729	0.15522480218977683	0.33082215160987016	0.3639517698758325	65.39541888237
290	6.640781238931633	ecoli_dream5	125.0	10	minimal	spectral_knn	0.07252813733806589	0.161707616725164	0.3097688673396371	0.3307308312067504	65.39541888237
291	8.161444761046463	ecoli_dream5	125.0	20	strict	spectral_knn	0.22034487151126533	0.23927089091403791	0.49088927769257146	0.4488927097592765	72.57329607009888
292	6.729713275649949	ecoli_dream5	125.0	20	interconnected	spectral_knn	0.10595665700238383	0.14582638310775303	0.30100889557666594	0.3465433217208899	72.57329607009888
293	5.5868568912279	ecoli_dream5	125.0	20	minimal	spectral_knn	0.05983617119887763	0.1455435274020981	0.24944875517512302	0.2903377201026853	72.57329607009888
294	7.41282465801207	ecoli_dream5	125.0	30	strict	spectral_knn	0.20639738717559938	0.2277464019026508	0.42973856700849855	0.4149430692653798	71.39641189575195
295	6.629874897320346	ecoli_dream5	125.0	30	interconnected	spectral_knn	0.10485960145779387	0.1431763986096191	0.2992778617854289	0.3376282261030557	71.39641189575195
296	5.363302772288915	ecoli_dream5	125.0	30	minimal	spectral_knn	0.05340212275603871	0.13305430492961084	0.24591552397709832	0.2886553254225686	71.39641189575195
297	7.517162674716094	ecoli_dream5	125.0	50	strict	spectral_knn	0.21069587016532115	0.2298562516443033	0.4365480959744683	0.41985567584871547	72.20016384124756
298	6.2116973962358335	ecoli_dream5	125.0	50	interconnected	spectral_knn	0.09692191113029532	0.13609124022939942	0.27277782170753256	0.3269681187463751	72.20016384124756
299	4.913084707890028	ecoli_dream5	125.0	50	minimal	spectral_knn	0.04740442803472374	0.12046508904520505	0.22507031882672573	0.2722121530569889	72.20016384124756
300	7.267123359460611	ecoli_dream5	125.0	70	strict	spectral_knn	0.20224963280014602	0.21045032742782044	0.41986239470353803	0.4134209404143207	58.034281969070435
301	6.025796058561211	ecoli_dream5	125.0	70	interconnected	spectral_knn	0.09556021788482053	0.12351629856137393	0.264851399680272	0.32032596954670517	58.034281969070435
302	4.889508333773434	ecoli_dream5	125.0	70	minimal	spectral_knn	0.04993156615379377	0.11308950062320874	0.2224465481613199	0.26643041716200844	58.034281969070435
303	6.706400468771752	ecoli_dream5	125.0	100	strict	spectral_knn	0.17438025714777708	0.1866685568564821	0.4030872042906823	0.3767620827659815	65.67693996429443
304	5.353899459322412	ecoli_dream5	125.0	100	interconnected	spectral_knn	0.07817173808614566	0.10564753552398243	0.24503891607565473	0.2818418929476626	65.67693996429443
305	4.489740657089846	ecoli_dream5	125.0	100	minimal	spectral_knn	0.042052634425188015	0.1040697016175059	0.21064308111917093	0.2522146331729669	65.67693996429443
306	9.277207729934348	ecoli_dream5	150.0	10	strict	spectral_knn	0.253906703644631	0.2896291594710277	0.5243752201117843	0.5328460552889308	78.78656005859375
307	7.037423878369718	ecoli_dream5	150.0	10	interconnected	spectral_knn	0.10836229425139504	0.1558975588666667	0.3129417387566181	0.3656291835090066	78.78656005859375
308	6.50547850996203	ecoli_dream5	150.0	10	minimal	spectral_knn	0.06982603422233069	0.16216420279236396	0.2922966551541496	0.33934514496928025	78.78656005859375
309	8.090464859006808	ecoli_dream5	150.0	20	strict	spectral_knn	0.2177090959542185	0.2366416001762645	0.48325191423166136	0.44841098876788593	78.66511297225952
310	6.835775623677722	ecoli_dream5	150.0	20	interconnected	spectral_knn	0.10461115595628913	0.14600917448180278	0.3127076694502832	0.34749166474424475	78.66511297225952
311	5.8574507108671	ecoli_dream5	150.0	20	minimal	spectral_knn	0.06031853244369549	0.14498312223118637	0.26754332548767046	0.30917012138692157	78.66511297225952
312	7.881975788667483	ecoli_dream5	150.0	30	strict	spectral_knn	0.20748257851273053	0.23746070411906892	0.4631364824970525	0.443182884371937	69.8985960483551
313	6.68158127117282	ecoli_dream5	150.0	30	interconnected	spectral_knn	0.10144243493009593	0.1479809730664368	0.29758744832868506	0.34815288263291416	69.8985960483551
314	5.473440506472282	ecoli_dream5	150.0	30	minimal	spectral_knn	0.05382039888073183	0.13519974811774044	0.24873681780499596	0.30098648506491155	69.8985960483551
315	8.322834991262981	ecoli_dream5	150.0	50	strict	spectral_knn	0.22335130613368775	0.24809551633002008	0.4881529803910861	0.4676670432187287	72.7568621635437
316	6.376517973632667	ecoli_dream5	150.0	50	interconnected	spectral_knn	0.09757556658017948	0.13572259127229178	0.2811838173633937	0.33849555621975186	72.7568621635437
317	5.45773779710083	ecoli_dream5	150.0	50	minimal	spectral_knn	0.05271157523234793	0.12832554937788976	0.25251135328021895	0.3026110056803653	72.7568621635437
318	7.986608013279501	ecoli_dream5	150.0	70	strict	spectral_knn	0.2197748128968898	0.24173067203463147	0.4588645459590052	0.45366080214423393	67.09871983528137
319	6.102610357877712	ecoli_dream5	150.0	70	interconnected	spectral_knn	0.09626298129834546	0.1258409649391274	0.2720856296522927	0.3190168026129698	67.09871983528137
320	5.015978542114694	ecoli_dream5	150.0	70	minimal	spectral_knn	0.04887761355646339	0.11808959754707678	0.23261586257635697	0.2752887299515311	67.09871983528137
321	6.916474642204499	ecoli_dream5	150.0	100	strict	spectral_knn	0.1808253869152111	0.19439609751768608	0.4275700832242848	0.3774442993738372	67.55939888954163
322	5.742895168724019	ecoli_dream5	150.0	100	interconnected	spectral_knn	0.08648799010924757	0.11836186138830553	0.2644420776492416	0.29384004559093396	67.55939888954163
323	4.700391852682891	ecoli_dream5	150.0	100	minimal	spectral_knn	0.04739441130714777	0.11331785858774124	0.2089756316796138	0.2624361441194035	67.55939888954163
324	9.30974247965417	ecoli_dream5	175.0	10	strict	spectral_knn	0.24244443849577615	0.28548820624580573	0.550784162539455	0.5195079237889743	75.44829511642456
325	7.255972311272507	ecoli_dream5	175.0	10	interconnected	spectral_knn	0.10892411846517504	0.15837136938766727	0.3278454735860716	0.3745381210063873	75.44829511642456
326	6.778729990356225	ecoli_dream5	175.0	10	minimal	spectral_knn	0.07128281393456531	0.16609657296927374	0.3058886371695248	0.3586344418061335	75.44829511642456
327	9.105574629029412	ecoli_dream5	175.0	20	strict	spectral_knn	0.23857024836427224	0.27847982348135814	0.5394449211458863	0.5069912821714508	78.56321907043457
328	7.036046345852369	ecoli_dream5	175.0	20	interconnected	spectral_knn	0.10793538174501606	0.15573606470083382	0.31491981941490804	0.3633308144638554	78.56321907043457
329	6.489724049710922	ecoli_dream5	175.0	20	minimal	spectral_knn	0.0688555295343429	0.16550416545958718	0.28744660925268245	0.34473249010733986	78.56321907043457
330	8.584929893840332	ecoli_dream5	175.0	30	strict	spectral_knn	0.22751487744514381	0.25832036989588286	0.5080039741966801	0.4788385787791365	83.93417692184448
331	6.587491766985867	ecoli_dream5	175.0	30	interconnected	spectral_knn	0.0969548767942552	0.14262607414309336	0.29532745462279725	0.3461067122835981	83.93417692184448
332	5.623357396124894	ecoli_dream5	175.0	30	minimal	spectral_knn	0.055010881423295535	0.14142556093020578	0.25246452294852467	0.31338514223647024	83.93417692184448
333	7.978271722106712	ecoli_dream5	175.0	50	strict	spectral_knn	0.2015323396421407	0.23798694746559412	0.4733442867533994	0.4500442105188893	82.83120512962341
334	6.377949936189489	ecoli_dream5	175.0	50	interconnected	spectral_knn	0.09046033975395615	0.14031687892008018	0.28930805737896537	0.3336773066550625	82.83120512962341
335	5.486921150638403	ecoli_dream5	175.0	50	minimal	spectral_knn	0.05079325243952956	0.13659181735433443	0.25391997333612465	0.30921442467462196	82.83120512962341
336	7.892003172215959	ecoli_dream5	175.0	70	strict	spectral_knn	0.1934767920740197	0.22831664300145832	0.46803179865231387	0.4518886516098706	85.66402316093445
337	6.294781857500205	ecoli_dream5	175.0	70	interconnected	spectral_knn	0.09143799859047887	0.13492570914296298	0.2785660294667278	0.3382828194102435	85.66402316093445
338	5.178291795645743	ecoli_dream5	175.0	70	minimal	spectral_knn	0.05046873592076071	0.12302589554985877	0.23224516807300497	0.2951456332822231	85.66402316093445
339	7.240222355122814	ecoli_dream5	175.0	100	strict	spectral_knn	0.17986973291771835	0.1942743129499681	0.43762260019859134	0.4128984855243954	77.99547100067139
340	5.631682388228501	ecoli_dream5	175.0	100	interconnected	spectral_knn	0.07936558063878887	0.11317720911740642	0.2577041484475767	0.29892364041643016	77.99547100067139
341	5.096797201653615	ecoli_dream5	175.0	100	minimal	spectral_knn	0.04716773521272846	0.11922762970818866	0.24281065854462128	0.283165992348027	77.99547100067139
342	9.455249545507982	ecoli_dream5	200.0	10	strict	spectral_knn	0.2429507698427553	0.2880705740863381	0.5503546523239605	0.5384708458639825	81.93036699295044
343	7.209229681521951	ecoli_dream5	200.0	10	interconnected	spectral_knn	0.1058903108798386	0.15657568383995407	0.3277361337887213	0.3727177555759518	81.93036699295044
344	6.715783025404636	ecoli_dream5	200.0	10	minimal	spectral_knn	0.06873076795886159	0.16509718522329378	0.30880414651697524	0.35403958488272724	81.93036699295044
345	8.718965124107498	ecoli_dream5	200.0	20	strict	spectral_knn	0.21624124829648989	0.2603716920099237	0.5332263681851918	0.4803428983623743	92.30724811553955
346	7.057052379166143	ecoli_dream5	200.0	20	interconnected	spectral_knn	0.10073014390446877	0.15035626697304155	0.3278582933387136	0.36128104995426674	92.30724811553955
