	F1norm_rprr	datasetname	dim	knownmodules	method	precision	radius	recall	recovery	relevance	runningtime	topo
110	9.576638304849693	ecoli_colombos	18.0	strict	som	0.26212804989180755	1.5	0.30011024383326806	0.6267000850115472	0.5171270093978787	5760.108608007431	rectangular
111	7.005701254513739	ecoli_colombos	18.0	minimal	som	0.06268656574279378	1.5	0.18598859007672375	0.3866547540721116	0.3685690536083749	7651.296590805054	hexagonal
112	6.547488394314431	ecoli_colombos	18.0	interconnected	som	0.09064040684809549	1.5	0.14984775791032812	0.348873734581013	0.33144652232783445	7651.296590805054	hexagonal
113	9.83128709690947	ecoli_colombos	18.0	strict	som	0.2673731273197208	1.5	0.30632368403372023	0.6425905456027323	0.5328949475544129	7651.296590805054	hexagonal
114	6.70667304523896	ecoli_colombos	18.0	minimal	som	0.058356659475296675	2.0	0.1746124380298752	0.37271875550872907	0.3611146865118334	6253.33295583725	rectangular
115	6.386283265313791	ecoli_colombos	18.0	interconnected	som	0.08614062359373062	2.0	0.14895736847143182	0.3402155022725266	0.32515438192074614	6253.33295583725	rectangular
116	9.830652287540168	ecoli_colombos	18.0	strict	som	0.27083414606812267	2.0	0.31972796209265714	0.6237975514628539	0.5397680239990327	6253.33295583725	rectangular
117	6.462129418640638	ecoli_colombos	18.0	minimal	som	0.056961743429273355	2.0	0.17967506700717278	0.3331664078615422	0.3643747062251149	7609.9147799015045	hexagonal
118	6.17156786525362	ecoli_colombos	18.0	interconnected	som	0.08192564700829327	2.0	0.14538009046551892	0.3134482403994579	0.33099879244422586	7609.9147799015045	hexagonal
119	9.15249364281035	ecoli_colombos	18.0	strict	som	0.25250024006716715	2.0	0.29073025275187114	0.581743992008399	0.5041295340589234	7609.9147799015045	hexagonal
120	4.555840530269092	ecoli_colombos	21.0	minimal	som	0.038593513335890596	0.5	0.11138113890169679	0.2508070643045014	0.25890678592787386	8915.68026304245	rectangular
121	4.578364572111744	ecoli_colombos	21.0	interconnected	som	0.06080107713871248	0.5	0.09602483813068441	0.2363817303416652	0.24831097251776194	8915.68026304245	rectangular
122	6.1359226327956184	ecoli_colombos	21.0	strict	som	0.15457205662582238	0.5	0.1749786140963049	0.40766067370057885	0.3414430891417738	8915.68026304245	rectangular
123	4.490004377117213	ecoli_colombos	21.0	minimal	som	0.033714497869664815	0.5	0.11032946091301556	0.27256902579053793	0.26184865787936196	10711.112696170807	hexagonal
124	4.658364353258597	ecoli_colombos	21.0	interconnected	som	0.060069683621551025	0.5	0.10343547006768006	0.2552036836947024	0.23776764177525672	10711.112696170807	hexagonal
125	6.813616894785148	ecoli_colombos	21.0	strict	som	0.17773985562784853	0.5	0.20395143479370048	0.469035082902361	0.3611315388086267	10711.112696170807	hexagonal
126	4.923154774767516	ecoli_colombos	21.0	minimal	som	0.04467086942704171	1.0	0.11958121478490545	0.2687060544402965	0.2657673088610205	8659.655205965042	rectangular
127	5.507972793208099	ecoli_colombos	21.0	interconnected	som	0.08081176295892602	1.0	0.12296406874697469	0.27122986959263856	0.2974365984758859	8659.655205965042	rectangular
128	7.498782910649246	ecoli_colombos	21.0	strict	som	0.20954309089121462	1.0	0.23115951300396587	0.4629449066834426	0.4253823534737864	8659.655205965042	rectangular
129	5.45702987499202	ecoli_colombos	21.0	minimal	som	0.05144202711442201	1.0	0.14087268721400276	0.29049111725451615	0.2871834566903135	9712.828142881393	hexagonal
130	5.543765116922732	ecoli_colombos	21.0	interconnected	som	0.0801001704299665	1.0	0.1299927580259429	0.2703111469674432	0.3008333789589634	9712.828142881393	hexagonal
131	7.87688332869833	ecoli_colombos	21.0	strict	som	0.21198617900340533	1.0	0.25057681148951244	0.4799768090516227	0.4534724434232321	9712.828142881393	hexagonal
132	6.21949329309894	ecoli_colombos	21.0	minimal	som	0.05159763801779162	1.5	0.16157630571697185	0.3585817561477081	0.3379405012110727	9320.766694068909	rectangular
133	6.129661544586175	ecoli_colombos	21.0	interconnected	som	0.07774929365675849	1.5	0.1328461767325054	0.34221670126268666	0.31129910187159765	9320.766694068909	rectangular
134	9.003377501656287	ecoli_colombos	21.0	strict	som	0.23432665363313937	1.5	0.27188855296930275	0.6234872980792333	0.4743766570741906	9320.766694068909	rectangular
135	5.813528689324384	ecoli_colombos	21.0	minimal	som	0.04656873394828871	1.5	0.153542540585922	0.3394347420443115	0.32126397123012196	11050.057790994644	hexagonal
136	6.060352048436956	ecoli_colombos	21.0	interconnected	som	0.07971254707514801	1.5	0.13703564753653164	0.3268735842457873	0.31011254556007983	11050.057790994644	hexagonal
137	8.935779768233648	ecoli_colombos	21.0	strict	som	0.23344257843028635	1.5	0.27792372134847143	0.6053454046400967	0.47545072947625766	11050.057790994644	hexagonal
138	6.2708763620759616	ecoli_colombos	21.0	minimal	som	0.052476064754671536	2.0	0.17022685232640977	0.35896942526632347	0.335949315379579	7865.940090894699	rectangular
139	6.386641344846224	ecoli_colombos	21.0	interconnected	som	0.08646983962541455	2.0	0.1483062706787681	0.34333212597828283	0.3222507692501611	7865.940090894699	rectangular
140	9.83023977567505	ecoli_colombos	21.0	strict	som	0.26665684081302155	2.0	0.3118886951414603	0.6439500901365037	0.5301599238257169	7865.940090894699	rectangular
141	6.303868267966142	ecoli_colombos	21.0	minimal	som	0.053409366859224344	2.0	0.16126364117838607	0.36686170042192556	0.33461820662341873	10691.964976072311	hexagonal
142	6.731333799949246	ecoli_colombos	21.0	interconnected	som	0.0908892844446781	2.0	0.14971340147860357	0.3698084275510083	0.3364806037156443	10691.964976072311	hexagonal
143	9.774025215963551	ecoli_colombos	21.0	strict	som	0.2594247049329858	2.0	0.30585434781400545	0.6566669227022606	0.5207348190569421	10691.964976072311	hexagonal
144	2.8567137362407666	ecoli_colombos	24.0	minimal	som	0.01660509305699998	0.5	0.06809949043217484	0.21364365953307343	0.1970681602728008	7832.907196998596	rectangular
145	3.08460398167944	ecoli_colombos	24.0	interconnected	som	0.02783130324619101	0.5	0.06143629701644969	0.1897087490762563	0.1744682878885809	7832.907196998596	rectangular
146	5.170218323732586	ecoli_colombos	24.0	strict	som	0.10387493328368314	0.5	0.14047131079637915	0.3814795120063115	0.28699772299743775	7832.907196998596	rectangular
147	4.747959052306893	ecoli_colombos	24.0	minimal	som	0.03915977678828936	0.5	0.11371473460975218	0.2764628759509577	0.26369897259772773	8012.206058979034	hexagonal
148	4.750851339313609	ecoli_colombos	24.0	interconnected	som	0.06373926625325221	0.5	0.10122110660553263	0.2424016822001532	0.25874914746583705	8012.206058979034	hexagonal
149	6.30125921389287	ecoli_colombos	24.0	strict	som	0.14507325846358912	0.5	0.17790004557355724	0.4347131823515048	0.3496172838244449	8012.206058979034	hexagonal
150	4.656850105366516	ecoli_colombos	24.0	minimal	som	0.037126898235882055	1.0	0.1109654756111794	0.2811419637544418	0.25894555002663167	8570.28533411026	rectangular
151	5.609445998041961	ecoli_colombos	24.0	interconnected	som	0.07099939673842609	1.0	0.12001460983416921	0.2944393064896382	0.30363848874877714	8570.28533411026	rectangular
152	7.675307436398897	ecoli_colombos	24.0	strict	som	0.19269563618493066	1.0	0.23462182436451723	0.5020529187259807	0.4262340769119958	8570.28533411026	rectangular
153	4.0778109580764905	ecoli_colombos	24.0	minimal	som	0.033239845392801025	1.0	0.09561265752492876	0.2414305196243498	0.22711743067433932	9620.404464960098	hexagonal
154	4.672752646200727	ecoli_colombos	24.0	interconnected	som	0.054581387696535276	1.0	0.09351839110929623	0.2514260804230179	0.26043788299591325	9620.404464960098	hexagonal
155	6.63420066795968	ecoli_colombos	24.0	strict	som	0.15085580092820308	1.0	0.18767117269397016	0.465218959795345	0.36451348250204124	9620.404464960098	hexagonal
156	6.367264155343165	ecoli_colombos	24.0	minimal	som	0.05540890138194116	1.5	0.15701056572359504	0.36683639373650306	0.33686255888131794	8519.67548084259	rectangular
157	6.408173927492909	ecoli_colombos	24.0	interconnected	som	0.08437677938761554	1.5	0.14626390199716136	0.33686123655756334	0.3353300202158082	8519.67548084259	rectangular
158	9.341764004310617	ecoli_colombos	24.0	strict	som	0.2340375062250276	1.5	0.2955558266647706	0.6072087928869447	0.5179483501212051	8519.67548084259	rectangular
159	5.326552100814537	ecoli_colombos	24.0	minimal	som	0.04311152779237512	1.5	0.13112464045936828	0.34360980953689674	0.27306620141613275	8462.22923707962	hexagonal
160	5.292301901918958	ecoli_colombos	24.0	interconnected	som	0.06316227721475988	1.5	0.11166150226106979	0.3113451391190069	0.26496951076706565	8462.22923707962	hexagonal
161	8.961101787394181	ecoli_colombos	24.0	strict	som	0.2290247492030557	1.5	0.2693258781474229	0.6136924810348696	0.47891035551380406	8462.22923707962	hexagonal
162	5.2682609162610525	ecoli_colombos	24.0	minimal	som	0.03933925434245733	2.0	0.12502906398109898	0.3394665252174499	0.29619424314259846	8915.131480932236	rectangular
163	5.221126762224725	ecoli_colombos	24.0	interconnected	som	0.06269623526037116	2.0	0.11014197748249833	0.32945070739323384	0.2465857130563449	8915.131480932236	rectangular
164	8.512628943938168	ecoli_colombos	24.0	strict	som	0.2042193802849144	2.0	0.2524005774087387	0.6223848561640211	0.4418531803085325	8915.131480932236	rectangular
165	5.707449528492779	ecoli_colombos	24.0	minimal	som	0.04957178369393697	2.0	0.14186071271757889	0.3363962154947474	0.29562909597343484	7668.6694169044495	hexagonal
166	6.1329565629942655	ecoli_colombos	24.0	interconnected	som	0.07278477016205476	2.0	0.12637617762871334	0.3647537189025473	0.30673625137496213	7668.6694169044495	hexagonal
