	F1norm_rprr	alpha	datasetname	delta	knownmodules	method	precision	recall	recovery	relevance	runningtime
389	1.0906293432514773	1.01	yeast_dream5	1.0	minimal	chengchurch	0.05136557520927803	0.007979447480890937	0.09782608695652174	0.028584368530020703	5.429836988449097
390	0.0	1.1	yeast_dream5	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	101.99218797683716
391	0.0	1.1	yeast_dream5	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	101.99218797683716
392	0.0	1.1	yeast_dream5	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	101.99218797683716
393	0.0	1.1	yeast_dream5	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	123.34245991706848
394	0.0	1.1	yeast_dream5	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	123.34245991706848
395	0.0	1.1	yeast_dream5	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	123.34245991706848
396	0.0	1.1	yeast_dream5	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	126.66672611236572
397	0.0	1.1	yeast_dream5	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	126.66672611236572
398	0.0	1.1	yeast_dream5	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	126.66672611236572
399	0.0	1.1	yeast_dream5	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	125.82619190216064
400	0.0	1.1	yeast_dream5	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	125.82619190216064
401	0.0	1.1	yeast_dream5	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	125.82619190216064
402	0.0	1.1	yeast_dream5	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	89.63131785392761
403	0.0	1.1	yeast_dream5	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	89.63131785392761
404	0.0	1.1	yeast_dream5	0.002	minimal	chengchurch	0.0	0.0	0.0	0.0	89.63131785392761
405	0.0	1.1	yeast_dream5	0.005	strict	chengchurch	0.0	0.0	0.0	0.0	99.08514094352722
406	0.0	1.1	yeast_dream5	0.005	interconnected	chengchurch	0.0	0.0	0.0	0.0	99.08514094352722
407	0.0014578703423474614	1.1	yeast_dream5	0.005	minimal	chengchurch	2.281224282995445e-06	0.0001121463077984817	0.047619047619047616	0.003874679427082781	99.08514094352722
408	0.026015854152264112	1.1	yeast_dream5	0.01	strict	chengchurch	7.523711083225085e-05	0.00034424823469975205	0.06190476190476191	0.010926580560970558	85.41898083686829
409	0.10511540377348703	1.1	yeast_dream5	0.01	interconnected	chengchurch	0.0002099870172703074	0.0008190371693425955	0.08500477393621801	0.02061804665971612	85.41898083686829
410	0.07944573801660798	1.1	yeast_dream5	0.01	minimal	chengchurch	0.0001435258519210266	0.0013488780724120206	0.08722331009972582	0.023294474003985068	85.41898083686829
411	0.2167893378336085	1.1	yeast_dream5	0.02	strict	chengchurch	0.0008072285979051302	0.001956250290817278	0.10924194852766282	0.04029969218259491	89.8036139011383
412	0.1737524574127308	1.1	yeast_dream5	0.02	interconnected	chengchurch	0.00037047665491882643	0.0012021984041230994	0.07487722205256078	0.032717397257646434	89.8036139011383
413	0.06669920715064985	1.1	yeast_dream5	0.02	minimal	chengchurch	0.00012337313517196092	0.0008779626333432547	0.06151934208348179	0.023653870686824358	89.8036139011383
414	0.5031757247010427	1.1	yeast_dream5	0.05	strict	chengchurch	0.002404944433695501	0.004107952719974803	0.0921396900201248	0.07103787775614478	38.85393500328064
415	0.6342613427261036	1.1	yeast_dream5	0.05	interconnected	chengchurch	0.0019832254145556263	0.0036234299234773407	0.08073028965672556	0.06498809542957477	38.85393500328064
416	0.36299138172193457	1.1	yeast_dream5	0.05	minimal	chengchurch	0.0008000049183003866	0.00425556853295409	0.07368706348985711	0.05454583240439633	38.85393500328064
417	0.49327455547515925	1.1	yeast_dream5	0.1	strict	chengchurch	0.0027358401990362742	0.0033649695166959445	0.12053062712732879	0.05495284800309276	15.856783866882324
418	0.4223104367069352	1.1	yeast_dream5	0.1	interconnected	chengchurch	0.001328495473938859	0.00193497055619125	0.08189477936691734	0.04698236872960197	15.856783866882324
419	0.2831542995141267	1.1	yeast_dream5	0.1	minimal	chengchurch	0.0005857756885683598	0.003203171376323249	0.09759530923239568	0.05207955645764557	15.856783866882324
420	0.3373346280254328	1.1	yeast_dream5	0.2	strict	chengchurch	0.0019317849857211455	0.0019700868923979735	0.091168314877554	0.04616914973068753	9.995058059692383
421	0.3929303505381168	1.1	yeast_dream5	0.2	interconnected	chengchurch	0.0015865210701897494	0.0013449848865007277	0.07597786522902622	0.04532414364902081	9.995058059692383
422	0.41896611190815064	1.1	yeast_dream5	0.2	minimal	chengchurch	0.0011268615116624664	0.0030338829392172963	0.08648926523926524	0.0435991459384926	9.995058059692383
423	0.0	1.1	yeast_dream5	0.5	strict	chengchurch	0.0	0.0	0.0	0.0	6.5050950050354
424	0.0	1.1	yeast_dream5	0.5	interconnected	chengchurch	0.0	0.0	0.0	0.0	6.5050950050354
425	0.0	1.1	yeast_dream5	0.5	minimal	chengchurch	0.0	0.0	0.0	0.0	6.5050950050354
426	0.6392163564059573	1.1	yeast_dream5	1.0	strict	chengchurch	0.04125688683663393	0.004774112984550039	0.1157167530224525	0.023809523809523808	5.145205020904541
427	0.6298525953931415	1.1	yeast_dream5	1.0	interconnected	chengchurch	0.03308682181061581	0.002633207272125136	0.07958477508650519	0.021276595744680847	5.145205020904541
428	1.0906293432514773	1.1	yeast_dream5	1.0	minimal	chengchurch	0.05136557520927803	0.007979447480890937	0.09782608695652174	0.028584368530020703	5.145205020904541
429	0.0	1.5	yeast_dream5	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	1396.1784329414368
430	0.0	1.5	yeast_dream5	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	1396.1784329414368
431	0.0	1.5	yeast_dream5	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	1396.1784329414368
432	0.0	1.5	yeast_dream5	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	1831.9138989448547
433	0.0	1.5	yeast_dream5	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	1831.9138989448547
434	0.0	1.5	yeast_dream5	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	1831.9138989448547
435	0.0	1.5	yeast_dream5	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	2531.091861963272
436	0.0	1.5	yeast_dream5	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	2531.091861963272
437	0.0	1.5	yeast_dream5	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	2531.091861963272
438	0.0	1.5	yeast_dream5	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	3040.6428978443146
439	0.0	1.5	yeast_dream5	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	3040.6428978443146
440	0.0	1.5	yeast_dream5	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	3040.6428978443146
441	0.0	1.5	yeast_dream5	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	3943.9821519851685
442	0.0	1.5	yeast_dream5	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	3943.9821519851685
443	0.0	1.5	yeast_dream5	0.002	minimal	chengchurch	0.0	0.0	0.0	0.0	3943.9821519851685
444	0.02914195551403374	1.5	yeast_dream5	0.005	strict	chengchurch	9.971351769315862e-05	0.0002424022058600733	0.10526315789473684	0.008353262582585891	5329.96165394783
445	0.021503881240005965	1.5	yeast_dream5	0.005	interconnected	chengchurch	4.3991117113725354e-05	0.00012357884330202668	0.08333333333333333	0.00666336265565906	5329.96165394783
446	0.018571371941985066	1.5	yeast_dream5	0.005	minimal	chengchurch	3.236780066960782e-05	0.0002773902709964091	0.06578388931330108	0.015016350943489682	5329.96165394783
447	0.09770316580389359	1.5	yeast_dream5	0.01	strict	chengchurch	0.00032263885941854803	0.000964530484415569	0.07647945180074922	0.02876465698975976	4587.826105117798
448	0.14066714092346497	1.5	yeast_dream5	0.01	interconnected	chengchurch	0.000291707622604321	0.000981807403224267	0.08149970330421456	0.028717254271258482	4587.826105117798
449	0.06851651715184863	1.5	yeast_dream5	0.01	minimal	chengchurch	0.0001222198162526751	0.0011059829782158234	0.06814215211967709	0.029627456090656652	4587.826105117798
450	0.27293553047119307	1.5	yeast_dream5	0.02	strict	chengchurch	0.0010343584129218198	0.002534751081728786	0.10962400694705594	0.04766955064282904	2299.5530710220337
451	0.37408574580066	1.5	yeast_dream5	0.02	interconnected	chengchurch	0.0009157400822924723	0.0025095762640960305	0.08416994061903645	0.047388342606765825	2299.5530710220337
452	0.22658594387477782	1.5	yeast_dream5	0.02	minimal	chengchurch	0.0004546997778343829	0.002719907910882831	0.07506958640291124	0.052132634695366074	2299.5530710220337
453	0.3325318783688292	1.5	yeast_dream5	0.05	strict	chengchurch	0.0013679520291663202	0.002905856134613995	0.11071889209188981	0.04936343464620429	757.9796869754791
454	0.4647639899694741	1.5	yeast_dream5	0.05	interconnected	chengchurch	0.0013006770428683778	0.0025301200254749796	0.08681659339684239	0.05546238819079172	757.9796869754791
455	0.2636284982972301	1.5	yeast_dream5	0.05	minimal	chengchurch	0.0005511086214325662	0.003270023301656492	0.06609952812239309	0.04691725712067193	757.9796869754791
456	0.9459522509144456	1.5	yeast_dream5	0.1	strict	chengchurch	0.012047808014984295	0.00587189861351647	0.11305017529485231	0.06667026112755808	297.76190209388733
457	1.0670887983179	1.5	yeast_dream5	0.1	interconnected	chengchurch	0.009275308069480967	0.004341053297825445	0.09263392176352162	0.0614268692363829	297.76190209388733
458	1.1389303931254189	1.5	yeast_dream5	0.1	minimal	chengchurch	0.007765831739590376	0.007710849961547109	0.07752600008004759	0.053981741744314686	297.76190209388733
459	0.21438519781889268	1.5	yeast_dream5	0.2	strict	chengchurch	0.0009814688869103287	0.0013643915156534244	0.10663922099405972	0.037173483764771025	63.53834795951843
460	0.23719027759726724	1.5	yeast_dream5	0.2	interconnected	chengchurch	0.0006069671217643651	0.001145827426072524	0.07139478598456926	0.04207421413146058	63.53834795951843
461	0.13331722815846142	1.5	yeast_dream5	0.2	minimal	chengchurch	0.0002524641057900224	0.0017823379939713776	0.07442901010979104	0.03838598559396829	63.53834795951843
462	0.8696038789528077	1.5	yeast_dream5	0.5	strict	chengchurch	0.04104733270321333	0.005587609951355944	0.10805545437486892	0.04075422847786873	10.071959972381592
463	0.8686408759540226	1.5	yeast_dream5	0.5	interconnected	chengchurch	0.032699009199707856	0.0032602636250271483	0.08665721757425865	0.03534857590269426	10.071959972381592
464	1.2723964875516218	1.5	yeast_dream5	0.5	minimal	chengchurch	0.041305948885448814	0.008428193491814222	0.08363946535731229	0.04010881402857299	10.071959972381592
465	0.6392163564059573	1.5	yeast_dream5	1.0	strict	chengchurch	0.04125688683663393	0.004774112984550039	0.1157167530224525	0.023809523809523808	5.151777982711792
466	0.6298525953931415	1.5	yeast_dream5	1.0	interconnected	chengchurch	0.03308682181061581	0.002633207272125136	0.07958477508650519	0.021276595744680847	5.151777982711792
467	1.0906293432514773	1.5	yeast_dream5	1.0	minimal	chengchurch	0.05136557520927803	0.007979447480890937	0.09782608695652174	0.028584368530020703	5.151777982711792
