	F1norm_rprr	datasetname	homogeneity	knownmodules	method	precision	recall	recovery	relevance	runningtime
115	1.1007170959043535	ecoli_dream5	0.8500000000000001	minimal	click	0.00927041911779159	0.010548146838291804	0.15857606299431384	0.050055379089724204	114.69647097587585
116	1.001799013652926	ecoli_dream5	0.8500000000000001	interconnected	click	0.010915585341874394	0.005712282765606424	0.1443117760617761	0.051648124320811485	114.69647097587585
117	0.6234248894508401	ecoli_dream5	0.9	strict	click	0.01185843247844669	0.00621581268216901	0.2129720853858785	0.027657048328987015	94.58838486671448
118	0.7313466861091856	ecoli_dream5	0.9	minimal	click	0.006499532840080946	0.006458171538074749	0.17754904734955668	0.029928693251524932	94.58838486671448
119	0.71866170481815	ecoli_dream5	0.9	interconnected	click	0.007359139983899455	0.004116269396270161	0.17073848770277342	0.033225286026603976	94.58838486671448
120	0.0	ecoli_dream5	0.9500000000000001	strict	click	0.0	0.0	0.0	0.0	53.3948609828949
121	0.0	ecoli_dream5	0.9500000000000001	minimal	click	0.0	0.0	0.0	0.0	53.3948609828949
122	0.0	ecoli_dream5	0.9500000000000001	interconnected	click	0.0	0.0	0.0	0.0	53.3948609828949
123	3.2242092766156256	ecoli_dream5	1.0	strict	click	0.0910701589182317	0.05862543599446353	0.2765100383756354	0.15392787700570854	70.12662100791931
124	2.8936751986229954	ecoli_dream5	1.0	minimal	click	0.035037539624238626	0.04549114077307991	0.19003400685724345	0.11860657159583493	70.12662100791931
125	3.0366538792323277	ecoli_dream5	1.0	interconnected	click	0.05464944876344854	0.03771879512664146	0.1938025812031218	0.12911966830911784	70.12662100791931
126	2.260114345802095	yeast_gpl2529	0.0	strict	click	0.055871190475015195	0.037377707469155176	0.19255665064888186	0.15849800328525496	168.14247798919678
127	2.458539552879676	yeast_gpl2529	0.0	minimal	click	0.03961230264818203	0.04415970198660337	0.15452459264141438	0.1352720505872397	168.14247798919678
128	2.2478408753243317	yeast_gpl2529	0.0	interconnected	click	0.04366759547099921	0.02992300804973498	0.15408242922530824	0.13457039209072919	168.14247798919678
129	0.7136360284599123	yeast_gpl2529	0.05	strict	click	0.03627110126488697	0.006550880274226195	0.11847953216374268	0.04400878105720681	193.49778485298157
130	1.245040027374892	yeast_gpl2529	0.05	minimal	click	0.04435099032904877	0.01295631811337876	0.1326197853943683	0.05207885073379605	193.49778485298157
131	0.8301596547445731	yeast_gpl2529	0.05	interconnected	click	0.03630398993808033	0.00546132408582434	0.09864864864864865	0.04777903615112721	193.49778485298157
132	0.7198290486965357	yeast_gpl2529	0.1	strict	click	0.038422573813217266	0.006501012030485304	0.11521957760643647	0.04533868485006423	192.27549004554749
133	1.2899857787300704	yeast_gpl2529	0.1	minimal	click	0.04701975211858324	0.013443130853498056	0.13383597774003342	0.05431441718923815	192.27549004554749
134	0.885850079112842	yeast_gpl2529	0.1	interconnected	click	0.03907029300169186	0.006029035907630484	0.10652687233714903	0.04900873795461205	192.27549004554749
135	0.7035196797114004	yeast_gpl2529	0.15000000000000002	strict	click	0.03778012965029657	0.0063369287505051506	0.11163563829787235	0.044532746055893725	189.19963097572327
136	1.3235314722026157	yeast_gpl2529	0.15000000000000002	minimal	click	0.04807968735924743	0.014002644039545686	0.1381935753024614	0.05520372402870819	189.19963097572327
137	0.8949117288907483	yeast_gpl2529	0.15000000000000002	interconnected	click	0.03971518465145681	0.006083575062339366	0.10635981763229342	0.04979109865258294	189.19963097572327
