	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime
52	4.677521862964828	ecoli_dream5	150.0	minimal	hybrid	0.04263472120856307	0.11395077883092836	0.21487076627868254	0.2714996135742007	219.1072461605072
53	5.3478640489798455	ecoli_dream5	150.0	interconnected	hybrid	0.07466745600898642	0.10704942157515665	0.23902737575028324	0.2932677826825475	219.1072461605072
54	7.230164317734972	ecoli_dream5	175.0	strict	hybrid	0.1800176338271933	0.19408328171867703	0.44474527737990743	0.40540814817922355	220.8064501285553
55	4.514215160220877	ecoli_dream5	175.0	minimal	hybrid	0.03893685892135965	0.10339664608236508	0.22407442544678208	0.25618322356098683	220.8064501285553
56	5.372809071966503	ecoli_dream5	175.0	interconnected	hybrid	0.07539616472287153	0.10339352519566523	0.2494042800961253	0.2842032248646272	220.8064501285553
57	7.724978306203717	ecoli_dream5	200.0	strict	hybrid	0.1896216793163238	0.21513616336491545	0.4618271283935559	0.44263216401069555	214.51058912277222
58	4.566934176965371	ecoli_dream5	200.0	minimal	hybrid	0.039060832124409	0.10280470508875579	0.22928189206739036	0.25939994906926966	214.51058912277222
59	5.718549812672955	ecoli_dream5	200.0	interconnected	hybrid	0.07410566325556864	0.11354229991247257	0.26904054681089373	0.30466443409109845	214.51058912277222
60	7.793076768112858	ecoli_dream5	225.0	strict	hybrid	0.19113844679368946	0.22241372987103702	0.47116710182161037	0.4394295047090025	212.58967304229736
61	5.016012826973007	ecoli_dream5	225.0	minimal	hybrid	0.0409190074607462	0.12080756890347982	0.2527754436072118	0.2900132776209634	212.58967304229736
62	5.961451062875595	ecoli_dream5	225.0	interconnected	hybrid	0.07529021796577094	0.11792827134191745	0.28776715915986933	0.31222290275075987	212.58967304229736
63	8.01565697856765	ecoli_dream5	250.0	strict	hybrid	0.1935099480210994	0.22677972852728745	0.5007369978290865	0.44146759008042125	236.0364511013031
64	5.031187894983054	ecoli_dream5	250.0	minimal	hybrid	0.04166689119886749	0.11791272048892415	0.2526667628221052	0.29043128754966896	236.0364511013031
65	5.771963308171721	ecoli_dream5	250.0	interconnected	hybrid	0.07276488731928302	0.11466013405331554	0.2776838605003134	0.3033026263969286	236.0364511013031
66	8.286709958266478	ecoli_dream5	275.0	strict	hybrid	0.2016244098011502	0.23633620913467965	0.5079505139591761	0.4624291530077759	221.31083011627197
67	5.188540865792209	ecoli_dream5	275.0	minimal	hybrid	0.043472368984819994	0.12585937378091092	0.2566264609445312	0.29798482745185656	221.31083011627197
68	6.4901316145435075	ecoli_dream5	275.0	interconnected	hybrid	0.08210396510120876	0.1314529281157009	0.3137524194715269	0.33710081500084205	221.31083011627197
69	8.500788532077925	ecoli_dream5	300.0	strict	hybrid	0.20252644015845886	0.2422588489512119	0.5309298225067937	0.46914861330238006	213.52108693122864
70	5.303957442208895	ecoli_dream5	300.0	minimal	hybrid	0.04389832897052283	0.12676110688467485	0.2775200214232027	0.291005200800543	213.52108693122864
71	6.310757178113889	ecoli_dream5	300.0	interconnected	hybrid	0.07523617229573815	0.12195355864655713	0.32372264198915396	0.3197333193700815	213.52108693122864
