	F1norm_rprr	datasetname	k	knownmodules	method	precision	qvalcutoff	recall	recovery	relevance	runningtime
572	7.333496427415351	ecoli_dream5	100.0	interconnected	ica_fdr	0.11187705558589013	1e-09	0.14065025436989959	0.3953858595823795	0.3267783033203309	36.77918100357056
573	6.367481709499748	ecoli_dream5	100.0	strict	ica_fdr	0.15976872718968083	1e-10	0.1590727803308945	0.5032977707062015	0.3009972970228357	34.99403691291809
574	5.685732406792355	ecoli_dream5	100.0	minimal	ica_fdr	0.06397606069337522	1e-10	0.11880607163519041	0.330181867683022	0.23969408998738195	34.99403691291809
575	7.09732874472801	ecoli_dream5	100.0	interconnected	ica_fdr	0.10455343650091507	1e-10	0.13274707695936447	0.4116941520454512	0.3034144420930543	34.99403691291809
576	6.561206457221831	ecoli_dream5	100.0	strict	ica_fdr	0.16437605186816334	1e-11	0.16716903241958997	0.5232971781852375	0.30732037637052373	44.252321004867554
577	5.837424221634536	ecoli_dream5	100.0	minimal	ica_fdr	0.0640860913944003	1e-11	0.11995087762777946	0.3557268450666727	0.24211998518783748	44.252321004867554
578	7.276382136518105	ecoli_dream5	100.0	interconnected	ica_fdr	0.10716240613902506	1e-11	0.1385903672510758	0.42434648152729276	0.3086336886157588	44.252321004867554
579	6.508593947534247	ecoli_dream5	100.0	strict	ica_fdr	0.15716410620580176	1e-12	0.16870485723159756	0.5195067930918507	0.30607432379788047	49.61564898490906
580	5.895649712728543	ecoli_dream5	100.0	minimal	ica_fdr	0.06357920370962657	1e-12	0.11759530804297859	0.37027192350430743	0.24398572715935885	49.61564898490906
581	7.2026401040925325	ecoli_dream5	100.0	interconnected	ica_fdr	0.10477535842066843	1e-12	0.13959709111801208	0.41151642148860673	0.31009758798036824	49.61564898490906
582	6.100436846577492	ecoli_dream5	100.0	strict	ica_fdr	0.14600940129001563	1e-13	0.1626550505466618	0.5166909303287013	0.27646194386358164	37.9662070274353
583	5.817021707447753	ecoli_dream5	100.0	minimal	ica_fdr	0.061653716693681845	1e-13	0.11945773266519119	0.37565457788523116	0.23670277495201553	37.9662070274353
584	7.02997598855953	ecoli_dream5	100.0	interconnected	ica_fdr	0.10183974702764796	1e-13	0.13856542807620653	0.4240494992914072	0.29040106662517856	37.9662070274353
585	0.0	ecoli_dream5	100.0	strict	ica_fdr	0.0	1e-14	0.0	0.0	0.0	47.81295108795166
586	0.0	ecoli_dream5	100.0	minimal	ica_fdr	0.0	1e-14	0.0	0.0	0.0	47.81295108795166
587	0.0	ecoli_dream5	100.0	interconnected	ica_fdr	0.0	1e-14	0.0	0.0	0.0	47.81295108795166
588	3.2330104826612973	ecoli_dream5	150.0	strict	ica_fdr	0.2057494254913833	0.1	0.03257689627533199	0.17789705123270944	0.2776571654309593	81.07752990722656
589	3.210921677472335	ecoli_dream5	150.0	minimal	ica_fdr	0.11336637541038805	0.1	0.03234789817992818	0.13043103220878324	0.18227090367359036	81.07752990722656
590	3.4278870882704795	ecoli_dream5	150.0	interconnected	ica_fdr	0.156223636499411	0.1	0.02487782945938333	0.14703586739090713	0.2528854055467961	81.07752990722656
591	5.4626352059538865	ecoli_dream5	150.0	strict	ica_fdr	0.2643504928234807	0.01	0.10691513046618402	0.25870279912478283	0.40075682840395743	85.8384850025177
592	4.585315957189703	ecoli_dream5	150.0	minimal	ica_fdr	0.10601238426328963	0.01	0.07518802629981515	0.165492863130318	0.25803235751925396	85.8384850025177
593	5.421537006446614	ecoli_dream5	150.0	interconnected	ica_fdr	0.18122122545390157	0.01	0.07958811469887656	0.1927790388146138	0.36648752910345533	85.8384850025177
594	6.482568282669317	ecoli_dream5	150.0	strict	ica_fdr	0.25744919912533404	0.001	0.1575732985116838	0.32423348818800574	0.42174824556044055	92.34272813796997
595	5.457180706511786	ecoli_dream5	150.0	minimal	ica_fdr	0.10381245288300732	0.001	0.12093428983925666	0.19251939967980242	0.3025215381555408	92.34272813796997
596	6.33642089975411	ecoli_dream5	150.0	interconnected	ica_fdr	0.17948737302185927	0.001	0.12704876837547563	0.22344249396907243	0.40056366495377826	92.34272813796997
597	7.927672535890792	ecoli_dream5	150.0	strict	ica_fdr	0.2817917495794661	0.0001	0.19741929170211533	0.4291717023411375	0.4757004565742096	81.897216796875
598	6.240105145436556	ecoli_dream5	150.0	minimal	ica_fdr	0.10627176772436726	0.0001	0.1492670167923332	0.22860576605427507	0.3338215728860604	81.897216796875
599	7.1708300033692485	ecoli_dream5	150.0	interconnected	ica_fdr	0.1795349903876513	0.0001	0.15654829731601821	0.26437497145926064	0.42188110829979714	81.897216796875
600	7.848733096930237	ecoli_dream5	150.0	strict	ica_fdr	0.25512822559589454	1e-05	0.2079772602710125	0.44734518415820085	0.446806162397802	72.62326908111572
601	6.626078926494511	ecoli_dream5	150.0	minimal	ica_fdr	0.10029296056302411	1e-05	0.1601503307120449	0.26131471551287133	0.3369022091921053	72.62326908111572
602	7.859356501460739	ecoli_dream5	150.0	interconnected	ica_fdr	0.16948740797920664	1e-05	0.16711922271720747	0.3132892539467468	0.4298447434797386	72.62326908111572
603	8.163851279399982	ecoli_dream5	150.0	strict	ica_fdr	0.26448243930572857	1e-06	0.23566124418852447	0.4587143750164899	0.4623898969521841	77.44702100753784
604	7.010265957449655	ecoli_dream5	150.0	minimal	ica_fdr	0.10122392710746315	1e-06	0.17485902408120768	0.2797953814533075	0.3557803084497537	77.44702100753784
605	8.069652259066254	ecoli_dream5	150.0	interconnected	ica_fdr	0.16830465325903773	1e-06	0.17663620188232718	0.326502009593903	0.4330950545402857	77.44702100753784
606	8.098038718632194	ecoli_dream5	150.0	strict	ica_fdr	0.2513262368259058	1e-07	0.2312228013481856	0.4690284997769943	0.45017174613642397	91.60516595840454
607	7.3653397580772815	ecoli_dream5	150.0	minimal	ica_fdr	0.10042863681533029	1e-07	0.18443195762637776	0.30835360085406927	0.3623810994254531	91.60516595840454
608	8.467401004709808	ecoli_dream5	150.0	interconnected	ica_fdr	0.16735631466398518	1e-07	0.1895519438911115	0.35449936177116514	0.4386735037128339	91.60516595840454
609	8.291882898536677	ecoli_dream5	150.0	strict	ica_fdr	0.24817567917135072	1e-08	0.2499147031933477	0.4912205998219443	0.44947215864264545	84.26587796211243
610	7.292379840580979	ecoli_dream5	150.0	minimal	ica_fdr	0.09058428435765851	1e-08	0.17995210352745336	0.32595630237788925	0.3512965402151102	84.26587796211243
611	8.261063078294464	ecoli_dream5	150.0	interconnected	ica_fdr	0.15318321878458435	1e-08	0.18841063201404543	0.35272476261933366	0.4231859950787011	84.26587796211243
612	8.74332537325606	ecoli_dream5	150.0	strict	ica_fdr	0.2520983605476312	1e-09	0.25162693285237536	0.51885808653838	0.4816473938649859	88.90940499305725
613	7.454587664066438	ecoli_dream5	150.0	minimal	ica_fdr	0.09004893671388556	1e-09	0.1833570932290489	0.3337525514899681	0.36435311486412414	88.90940499305725
614	8.434824693576093	ecoli_dream5	150.0	interconnected	ica_fdr	0.15000915182760338	1e-09	0.183074135147451	0.36620139850430194	0.4333365122219003	88.90940499305725
615	8.715450856712105	ecoli_dream5	150.0	strict	ica_fdr	0.25170144050493415	1e-10	0.26933809817353394	0.5270320223083996	0.4649309857096115	78.6991069316864
616	7.564645899846402	ecoli_dream5	150.0	minimal	ica_fdr	0.08764117101266683	1e-10	0.18642936560460396	0.35311040135565336	0.3620935166095285	78.6991069316864
617	8.591562903877705	ecoli_dream5	150.0	interconnected	ica_fdr	0.14696354115397714	1e-10	0.19161354089855223	0.3902466571962729	0.42147214132167016	78.6991069316864
618	8.595263829313302	ecoli_dream5	150.0	strict	ica_fdr	0.23381867476743468	1e-11	0.25422949144057744	0.5503597829212956	0.44639818543868376	73.62251305580139
619	7.679070525551567	ecoli_dream5	150.0	minimal	ica_fdr	0.08792235634776632	1e-11	0.1880263770792037	0.36604946602979505	0.36297090541690114	73.62251305580139
620	8.491421008684737	ecoli_dream5	150.0	interconnected	ica_fdr	0.1405090636029434	1e-11	0.18263422250709038	0.3969299491273774	0.4111690653940699	73.62251305580139
621	8.857669632147124	ecoli_dream5	150.0	strict	ica_fdr	0.24119387007900595	1e-12	0.2675146907772964	0.5652794359472438	0.4592678461060455	87.56675219535828
622	7.474488601009389	ecoli_dream5	150.0	minimal	ica_fdr	0.08490925224074014	1e-12	0.18062543962298194	0.3767257409258724	0.3378939645560628	87.56675219535828
623	8.362918796471815	ecoli_dream5	150.0	interconnected	ica_fdr	0.13701672498589	1e-12	0.18206070347563358	0.39850321992194787	0.39720247582602825	87.56675219535828
624	8.059347703525535	ecoli_dream5	150.0	strict	ica_fdr	0.2088211648441827	1e-13	0.23666133487148555	0.5354468476031341	0.41156042750979904	92.54601502418518
625	7.783724090004183	ecoli_dream5	150.0	minimal	ica_fdr	0.08755139867380113	1e-13	0.1922679716098689	0.40416889525799743	0.34282347600103197	92.54601502418518
626	8.574867266048663	ecoli_dream5	150.0	interconnected	ica_fdr	0.13470677307266968	1e-13	0.1815137234655259	0.42292808156345285	0.40106004761882913	92.54601502418518
627	0.0	ecoli_dream5	150.0	strict	ica_fdr	0.0	1e-14	0.0	0.0	0.0	87.29582381248474
628	0.0	ecoli_dream5	150.0	minimal	ica_fdr	0.0	1e-14	0.0	0.0	0.0	87.29582381248474
629	0.0	ecoli_dream5	150.0	interconnected	ica_fdr	0.0	1e-14	0.0	0.0	0.0	87.29582381248474
630	3.1325523245001903	ecoli_dream5	200.0	strict	ica_fdr	0.22575709751466597	0.1	0.031182745532829435	0.1631825112495516	0.29294729254591095	136.25225019454956
631	2.9995310517989537	ecoli_dream5	200.0	minimal	ica_fdr	0.10907148517860372	0.1	0.025917453223301846	0.12078350282237843	0.1969687754044915	136.25225019454956
632	3.127361379526363	ecoli_dream5	200.0	interconnected	ica_fdr	0.1603954821288759	0.1	0.02112278660096554	0.13203773396559992	0.2518773538384736	136.25225019454956
633	5.04106105674446	ecoli_dream5	200.0	strict	ica_fdr	0.2660531544490927	0.01	0.0971836459283362	0.2216986952800959	0.41602932077605287	144.9059751033783
634	4.519317540878476	ecoli_dream5	200.0	minimal	ica_fdr	0.10690403541667029	0.01	0.07127178392089983	0.15590420383672915	0.27740961498471034	144.9059751033783
635	4.9221700037902325	ecoli_dream5	200.0	interconnected	ica_fdr	0.17815890405567913	0.01	0.07346034067644526	0.1659707650247364	0.3621034665089346	144.9059751033783
636	6.259005498800493	ecoli_dream5	200.0	strict	ica_fdr	0.27158277508103745	0.001	0.15748878819368967	0.28496605478309245	0.4533708846687329	125.94761800765991
637	5.344628660366506	ecoli_dream5	200.0	minimal	ica_fdr	0.11030240751576348	0.001	0.11322946292961746	0.17764833321866025	0.32223441927576135	125.94761800765991
638	5.901288607109881	ecoli_dream5	200.0	interconnected	ica_fdr	0.17960255790933538	0.001	0.11613698055194221	0.19852392061696425	0.404229529268319	125.94761800765991
639	7.742511423372295	ecoli_dream5	200.0	strict	ica_fdr	0.29797618701215645	0.0001	0.20235897585114307	0.37997675889825755	0.5085449482092458	171.5024299621582
640	6.176599850048892	ecoli_dream5	200.0	minimal	ica_fdr	0.1096937671713939	0.0001	0.1436408635570558	0.21389264800752203	0.35735790723915883	171.5024299621582
641	6.702363714378603	ecoli_dream5	200.0	interconnected	ica_fdr	0.17798582768155316	0.0001	0.14588432648081467	0.23544290791123754	0.4224745935643592	171.5024299621582
642	8.118095470271204	ecoli_dream5	200.0	strict	ica_fdr	0.2867099417755096	1e-05	0.22305795864354214	0.42248349512913097	0.49709085212050325	99.29788494110107
643	6.562711296984377	ecoli_dream5	200.0	minimal	ica_fdr	0.10928805640816983	1e-05	0.16887921371071563	0.23254569858851482	0.3647285425630559	99.29788494110107
644	7.459668228246755	ecoli_dream5	200.0	interconnected	ica_fdr	0.17821152305846238	1e-05	0.16858898004271095	0.2754666354970903	0.4386568710321477	99.29788494110107
645	8.447883894694396	ecoli_dream5	200.0	strict	ica_fdr	0.2733492488024845	1e-06	0.23269842954214956	0.4612195900906396	0.49859706225820977	149.49357295036316
646	7.225340770746606	ecoli_dream5	200.0	minimal	ica_fdr	0.10687248809267978	1e-06	0.18511420318707683	0.2724561927990434	0.38807945747575245	149.49357295036316
647	7.715615450809726	ecoli_dream5	200.0	interconnected	ica_fdr	0.16818240736897833	1e-06	0.17173511527907573	0.29900150349554333	0.4329586058088071	149.49357295036316
648	8.692984054024928	ecoli_dream5	200.0	strict	ica_fdr	0.28386127913440296	1e-07	0.2597507414532624	0.4667260879155898	0.5116433276679908	159.8614740371704
649	7.375514073157449	ecoli_dream5	200.0	minimal	ica_fdr	0.10305897404255428	1e-07	0.18988153238514036	0.28893007821389094	0.38646013679116176	159.8614740371704
650	7.909169397393099	ecoli_dream5	200.0	interconnected	ica_fdr	0.16415448808958105	1e-07	0.18155256999633532	0.3101045742936318	0.4387117274626916	159.8614740371704
651	8.858968491373462	ecoli_dream5	200.0	strict	ica_fdr	0.2756538351208369	1e-08	0.2670517818544366	0.48621478032607796	0.5133996544049446	167.04201197624207
652	7.605734002195345	ecoli_dream5	200.0	minimal	ica_fdr	0.10322106056868069	1e-08	0.19280129491694165	0.3077889421858764	0.38961728140520235	167.04201197624207
653	8.251128643974369	ecoli_dream5	200.0	interconnected	ica_fdr	0.16109330925015103	1e-08	0.1878810197769185	0.33465403576167746	0.4449271924563009	167.04201197624207
654	9.158753077746084	ecoli_dream5	200.0	strict	ica_fdr	0.2843717784980387	1e-09	0.2745788760009588	0.5079412689941544	0.5258884838709462	164.8675479888916
655	7.958704269292446	ecoli_dream5	200.0	minimal	ica_fdr	0.10050554845276065	1e-09	0.2036322910225673	0.33327684971620947	0.4053086081529004	164.8675479888916
656	8.297908214605103	ecoli_dream5	200.0	interconnected	ica_fdr	0.15594257531158248	1e-09	0.18362545819025705	0.346010449650356	0.4390677652041408	164.8675479888916
657	9.130437236999647	ecoli_dream5	200.0	strict	ica_fdr	0.2700805763737538	1e-10	0.2736985219351543	0.5173273065899874	0.5183620046997365	155.11393690109253
658	7.737020035338531	ecoli_dream5	200.0	minimal	ica_fdr	0.09641650715020302	1e-10	0.1939971713764463	0.3339814344582881	0.3850979523283956	155.11393690109253
659	8.371881015145176	ecoli_dream5	200.0	interconnected	ica_fdr	0.15142843749109142	1e-10	0.18548558418943917	0.35747542213262046	0.4346077335216792	155.11393690109253
660	9.376037029473915	ecoli_dream5	200.0	strict	ica_fdr	0.26857536309153224	1e-11	0.2824522861403886	0.5504589893649088	0.517382224358794	164.3114161491394
661	8.173578991440154	ecoli_dream5	200.0	minimal	ica_fdr	0.09629133927329037	1e-11	0.2081456908130965	0.36422070814021	0.40353232811703194	164.3114161491394
662	8.55937898277778	ecoli_dream5	200.0	interconnected	ica_fdr	0.14866739930972617	1e-11	0.18965610058768007	0.37421074703017665	0.4370267023326378	164.3114161491394
663	9.323052144664926	ecoli_dream5	200.0	strict	ica_fdr	0.2672392196516862	1e-12	0.28419562267220105	0.5387878184091597	0.5208721989142999	140.56432604789734
664	7.992413642646165	ecoli_dream5	200.0	minimal	ica_fdr	0.09485313463043765	1e-12	0.20117665661116052	0.3655760171689665	0.383226455618819	140.56432604789734
665	8.542871182811979	ecoli_dream5	200.0	interconnected	ica_fdr	0.14597940633353448	1e-12	0.18820801699159373	0.3736159653061414	0.438658183827213	140.56432604789734
666	8.637290664013541	ecoli_dream5	200.0	strict	ica_fdr	0.2317483117159039	1e-13	0.2593257815515871	0.5441997703074715	0.45459437501693706	161.2518401145935
667	7.23674161627136	ecoli_dream5	200.0	minimal	ica_fdr	0.08241314827970397	1e-13	0.1736697783059263	0.3493994696782201	0.34069046976055517	161.2518401145935
668	8.003216917462481	ecoli_dream5	200.0	interconnected	ica_fdr	0.12808454195474886	1e-13	0.16993671417642317	0.3826469745484089	0.38349233080595013	161.2518401145935
669	0.0	ecoli_dream5	200.0	strict	ica_fdr	0.0	1e-14	0.0	0.0	0.0	219.17687106132507
670	0.0	ecoli_dream5	200.0	minimal	ica_fdr	0.0	1e-14	0.0	0.0	0.0	219.17687106132507
671	0.0	ecoli_dream5	200.0	interconnected	ica_fdr	0.0	1e-14	0.0	0.0	0.0	219.17687106132507
672	3.049029773594522	ecoli_dream5	250.0	strict	ica_fdr	0.23199568003468535	0.1	0.030664078195807513	0.15128651689981895	0.3068208487086959	343.5280261039734
673	2.889842133150341	ecoli_dream5	250.0	minimal	ica_fdr	0.1090648593394172	0.1	0.024649278543903006	0.11256953185832329	0.2017626782645356	343.5280261039734
674	2.929354388498951	ecoli_dream5	250.0	interconnected	ica_fdr	0.16047187739117333	0.1	0.019059607658377407	0.12101736557756627	0.2555093007461116	343.5280261039734
675	5.095614179151398	ecoli_dream5	250.0	strict	ica_fdr	0.2952014312701665	0.01	0.10178067536136733	0.21241850747757657	0.45226176353092057	239.93311500549316
676	4.569813692361178	ecoli_dream5	250.0	minimal	ica_fdr	0.11970180452804172	0.01	0.07153484840435197	0.1480779347710554	0.3061805561834181	239.93311500549316
677	4.8211520576880265	ecoli_dream5	250.0	interconnected	ica_fdr	0.19204142172468458	0.01	0.06766067626308306	0.15768150655244953	0.38551834033904026	239.93311500549316
678	6.330140509222533	ecoli_dream5	250.0	strict	ica_fdr	0.30559135466464954	0.001	0.1635922485760798	0.26650920589010807	0.5102732993560889	333.7714960575104
679	5.237057030881676	ecoli_dream5	250.0	minimal	ica_fdr	0.11034825114475492	0.001	0.10923033902603299	0.16598303467971054	0.34550965276631396	333.7714960575104
680	5.53542572773046	ecoli_dream5	250.0	interconnected	ica_fdr	0.174022514648404	0.001	0.11095359269198252	0.17773505749441862	0.4138967799207559	333.7714960575104
681	7.512335888944693	ecoli_dream5	250.0	strict	ica_fdr	0.3155301100330698	0.0001	0.20585588604526686	0.3403928441506372	0.5372277274255258	262.38015604019165
682	5.97070415942705	ecoli_dream5	250.0	minimal	ica_fdr	0.11531458326522771	0.0001	0.14419565840897172	0.18948802107452287	0.38503671117435834	262.38015604019165
683	6.4120674643781275	ecoli_dream5	250.0	interconnected	ica_fdr	0.17932188907920235	0.0001	0.14057710345158114	0.21199906537402738	0.448251743967701	262.38015604019165
684	8.712893423158608	ecoli_dream5	250.0	strict	ica_fdr	0.32589732390783827	1e-05	0.255156809941877	0.4197380321389391	0.5722031228058663	286.638179063797
685	6.675185514109901	ecoli_dream5	250.0	minimal	ica_fdr	0.11114935484288353	1e-05	0.16986969713183153	0.2253928485063639	0.4035811448870834	286.638179063797
686	7.279188765943243	ecoli_dream5	250.0	interconnected	ica_fdr	0.18010088960591916	1e-05	0.17159518850857347	0.25333434704264146	0.46444677811690316	286.638179063797
687	9.115917673328552	ecoli_dream5	250.0	strict	ica_fdr	0.31285831578463236	1e-06	0.27267527897337607	0.47131860966977407	0.5541884169138106	219.87301683425903
688	7.071461129370739	ecoli_dream5	250.0	minimal	ica_fdr	0.11057756383242576	1e-06	0.18686235050560765	0.24985399679781817	0.4038198696997409	219.87301683425903
689	7.629354516222533	ecoli_dream5	250.0	interconnected	ica_fdr	0.17221999284593173	1e-06	0.17505625260647018	0.28074704589700256	0.455848631518165	219.87301683425903
690	9.502451941431884	ecoli_dream5	250.0	strict	ica_fdr	0.32989030446493806	1e-07	0.2866110140569441	0.48225973600657046	0.5881539824274378	211.4127151966095
691	7.56916797182642	ecoli_dream5	250.0	minimal	ica_fdr	0.11399600875407333	1e-07	0.20235111011723647	0.2803186773110511	0.4084835585873268	211.4127151966095
692	8.02387441838214	ecoli_dream5	250.0	interconnected	ica_fdr	0.17800425364482775	1e-07	0.195092098209009	0.2969038121638505	0.4705814534398461	211.4127151966095
693	9.849116096537685	ecoli_dream5	250.0	strict	ica_fdr	0.32451822159693977	1e-08	0.29180860138093284	0.5256433080067465	0.5835679867393361	192.8787260055542
694	7.836652090399121	ecoli_dream5	250.0	minimal	ica_fdr	0.10795611178737632	1e-08	0.20469210400169188	0.3058704874617568	0.4140668915615793	192.8787260055542
695	8.39759282511667	ecoli_dream5	250.0	interconnected	ica_fdr	0.16883124681955705	1e-08	0.18915624710121445	0.33030388473701494	0.4697950655419874	192.8787260055542
696	9.578240271831845	ecoli_dream5	250.0	strict	ica_fdr	0.3039579638457096	1e-09	0.2973024613294895	0.5183409395088464	0.5575867929063224	254.15290307998657
697	7.708182217398998	ecoli_dream5	250.0	minimal	ica_fdr	0.1005240417084886	1e-09	0.20562069792644322	0.3115824069019092	0.3983773306485221	254.15290307998657
698	8.441406489302539	ecoli_dream5	250.0	interconnected	ica_fdr	0.1632724449378349	1e-09	0.19480518761798205	0.33909033369501385	0.46086590574280256	254.15290307998657
699	10.18330577436234	ecoli_dream5	250.0	strict	ica_fdr	0.3174744506670779	1e-10	0.31326846915272477	0.562363820988407	0.583545741114553	262.3388090133667
700	7.955146542085685	ecoli_dream5	250.0	minimal	ica_fdr	0.09975585454386314	1e-10	0.21284621599273412	0.3294382269903031	0.4073593533193909	262.3388090133667
701	8.703720287411427	ecoli_dream5	250.0	interconnected	ica_fdr	0.16302402986448514	1e-10	0.1988006714017831	0.3591467768483862	0.46378330753308306	262.3388090133667
702	10.01411487702057	ecoli_dream5	250.0	strict	ica_fdr	0.3099412642904589	1e-11	0.3191630228954375	0.5397250598843111	0.585368673755526	281.9270179271698
703	7.707605587712755	ecoli_dream5	250.0	minimal	ica_fdr	0.09521000873952448	1e-11	0.2040312407092887	0.32013528680860975	0.3977829588891897	281.9270179271698
704	8.569233178744748	ecoli_dream5	250.0	interconnected	ica_fdr	0.15835871317655142	1e-11	0.19892188821366213	0.35030420185737315	0.46227824138556833	281.9270179271698
705	10.10042376545158	ecoli_dream5	250.0	strict	ica_fdr	0.3017405787432735	1e-12	0.3188913000947607	0.5630258352595395	0.5753812504089252	305.61260294914246
706	7.836849208859645	ecoli_dream5	250.0	minimal	ica_fdr	0.09403706329455137	1e-12	0.2105854779148442	0.33267887817225594	0.3989954296912839	305.61260294914246
707	8.638729147323245	ecoli_dream5	250.0	interconnected	ica_fdr	0.15152562750484885	1e-12	0.19494645753732734	0.3705267305345853	0.44808493401350974	305.61260294914246
708	9.336888450229994	ecoli_dream5	250.0	strict	ica_fdr	0.26859267560859684	1e-13	0.294570901973933	0.5340122866314865	0.5228086688957625	204.35113215446472
709	7.601967485513636	ecoli_dream5	250.0	minimal	ica_fdr	0.0921357494046503	1e-13	0.18983589433010686	0.34599021497117294	0.3629262977589337	204.35113215446472
710	8.37550331112377	ecoli_dream5	250.0	interconnected	ica_fdr	0.1445209902943208	1e-13	0.18604374826295597	0.36480219071196884	0.43009948393286673	204.35113215446472
711	0.0	ecoli_dream5	250.0	strict	ica_fdr	0.0	1e-14	0.0	0.0	0.0	326.3049170970917
712	0.0	ecoli_dream5	250.0	minimal	ica_fdr	0.0	1e-14	0.0	0.0	0.0	326.3049170970917
713	0.0	ecoli_dream5	250.0	interconnected	ica_fdr	0.0	1e-14	0.0	0.0	0.0	326.3049170970917
714	2.807909824953375	ecoli_dream5	300.0	strict	ica_fdr	0.24840061647129572	0.1	0.025161179782394634	0.14033649109841861	0.3152916106554982	405.28730607032776
715	2.7635539777860214	ecoli_dream5	300.0	minimal	ica_fdr	0.11513685786428011	0.1	0.021244800446156554	0.10859058757794107	0.21081426857938343	405.28730607032776
716	2.734711384982217	ecoli_dream5	300.0	interconnected	ica_fdr	0.17479132634753006	0.1	0.015809853728324386	0.11555507979644603	0.2636954519594416	405.28730607032776
717	4.795266476022099	ecoli_dream5	300.0	strict	ica_fdr	0.2944470436190632	0.01	0.09912951594652074	0.19210249501986038	0.45243061934872275	474.6940200328827
718	4.284885392088206	ecoli_dream5	300.0	minimal	ica_fdr	0.10876786260827664	0.01	0.06239955261204176	0.1388390827388896	0.3041033142021836	474.6940200328827
719	4.496250987302225	ecoli_dream5	300.0	interconnected	ica_fdr	0.17701382220907688	0.01	0.06139776259883949	0.14510428263870837	0.37873159761811753	474.6940200328827
720	6.097562185138441	ecoli_dream5	300.0	strict	ica_fdr	0.3144627044891817	0.001	0.16995381443271473	0.24645165964435062	0.5128455679751529	351.0091688632965
721	5.168374383572728	ecoli_dream5	300.0	minimal	ica_fdr	0.11411240095815457	0.001	0.10368681408148239	0.16076236809974975	0.35403444790571237	351.0091688632965
722	5.466419191901576	ecoli_dream5	300.0	interconnected	ica_fdr	0.18920754530828215	0.001	0.10635318309798093	0.17006518695514594	0.4368518299841222	351.0091688632965
723	7.422376293160234	ecoli_dream5	300.0	strict	ica_fdr	0.3310621569948993	0.0001	0.23295751504172113	0.3143557907225625	0.5652843368645555	440.065376996994
724	5.767479095723719	ecoli_dream5	300.0	minimal	ica_fdr	0.11263130267996248	0.0001	0.14383495211866282	0.17867781582272096	0.3844928965716452	440.065376996994
725	6.120800569688392	ecoli_dream5	300.0	interconnected	ica_fdr	0.18394068687521728	0.0001	0.14568535825767936	0.19310576997931803	0.45508473757085677	440.065376996994
726	8.42313834636834	ecoli_dream5	300.0	strict	ica_fdr	0.3361305010981058	1e-05	0.2594306893713642	0.3865383187048693	0.5778050387632206	403.609769821167
727	6.489473240016232	ecoli_dream5	300.0	minimal	ica_fdr	0.11260706143100715	1e-05	0.16774699241436683	0.20920224766240025	0.41706348972849694	403.609769821167
728	6.9806254128134775	ecoli_dream5	300.0	interconnected	ica_fdr	0.1843292073492606	1e-05	0.1683665589001803	0.23253357862366192	0.473895382948703	403.609769821167
729	9.177128370676668	ecoli_dream5	300.0	strict	ica_fdr	0.34124883081809226	1e-06	0.2790096557645022	0.44545152524631487	0.5917673358359137	471.3309121131897
730	6.761575188168925	ecoli_dream5	300.0	minimal	ica_fdr	0.11166885216552139	1e-06	0.1802114736348696	0.22626718576853347	0.41101899406016157	471.3309121131897
731	7.431985023533347	ecoli_dream5	300.0	interconnected	ica_fdr	0.18314397261437812	1e-06	0.17724970380601182	0.25979015450641274	0.4694612552819276	471.3309121131897
732	9.220145522323271	ecoli_dream5	300.0	strict	ica_fdr	0.3247652881312064	1e-07	0.28844506633722294	0.4642420064955419	0.569742560173423	378.6176199913025
733	7.19268932678865	ecoli_dream5	300.0	minimal	ica_fdr	0.10994690770193974	1e-07	0.18947998216025427	0.2523285267954723	0.4209099599806123	378.6176199913025
734	7.936867029575127	ecoli_dream5	300.0	interconnected	ica_fdr	0.17364162230238006	1e-07	0.1862267331075207	0.29572854135213744	0.4660583933125841	378.6176199913025
735	9.644047338653065	ecoli_dream5	300.0	strict	ica_fdr	0.32711940916210863	1e-08	0.2981269270992241	0.49853152093947845	0.5834386482464275	448.7144968509674
736	7.295646650032696	ecoli_dream5	300.0	minimal	ica_fdr	0.1081306544810598	1e-08	0.19546574681899295	0.2683486340822559	0.4006970615052412	448.7144968509674
737	8.245449092804048	ecoli_dream5	300.0	interconnected	ica_fdr	0.17227184931397088	1e-08	0.19334671119990923	0.31773358123367423	0.46575436683653526	448.7144968509674
738	9.913063293188017	ecoli_dream5	300.0	strict	ica_fdr	0.3237924944393663	1e-09	0.31867362675023725	0.5286941828486947	0.5784970437307259	469.80268692970276
739	7.610534614768787	ecoli_dream5	300.0	minimal	ica_fdr	0.10565340106127129	1e-09	0.20683456030827466	0.2882350915984488	0.41297273967701237	469.80268692970276
740	8.390807143100561	ecoli_dream5	300.0	interconnected	ica_fdr	0.17036872296296385	1e-09	0.19958900935413595	0.328933770150562	0.46439037050570675	469.80268692970276
741	10.155843943336807	ecoli_dream5	300.0	strict	ica_fdr	0.32688105224306874	1e-10	0.3343245519187624	0.5448765322104426	0.5877731538966485	485.6913731098175
742	7.613912179875818	ecoli_dream5	300.0	minimal	ica_fdr	0.1034443327404308	1e-10	0.20020474399520002	0.30257721556464917	0.39497208220986696	485.6913731098175
743	8.372348053816989	ecoli_dream5	300.0	interconnected	ica_fdr	0.168035760443436	1e-10	0.19960970201829784	0.3302370535544323	0.4605700013747305	485.6913731098175
